,match,pinnacle,parimatch,ggbet,date,tournament,team left,players_left,team right,players_right,ban_left,ban_right,pick_left_team,pick_right_team,result_left_team,result_right_team,score
1440,496 Gaming vs Army Geniuses,1.57-2.30,1.15-5.00,-,10 Мая 13:06 2021,Dota Pro Circuit 2021: Season 2 - Southeast Asia Нижний Дивизион,496 Gaming,"['DatBB', 'Drew', 'Htz', 'Yasy', 'Bombi']",Army Geniuses,"['ridiculous', '►懒惰之神♂', 'stan mygirl', 'Mamang Daya', 'you_K']","['Puck', 'Tiny', 'Timbersaw', 'Mirana', 'Huskar', 'Outworld Destroyer', 'Kunkka']","['Centaur Warrunner', 'Death Prophet', 'Axe', 'Troll Warlord', 'Phantom Lancer', 'Slardar', 'Storm Spirit']","['Doom', 'Faceless Void', 'Razor', 'Clockwerk', 'Phoenix']","['Dark Seer', 'Juggernaut', 'Tusk', 'Riki', 'Snapfire']","<span class=""team__title-label"">Победа</span>",,27 : 13
1441,496 Gaming vs Army Geniuses,1.57-2.30,1.15-5.00,-,10 Мая 13:06 2021,Dota Pro Circuit 2021: Season 2 - Southeast Asia Нижний Дивизион,496 Gaming,"['Drew', 'DatBB', 'Htz', 'Yasy', 'Bombi']",Army Geniuses,"['stan mygirl', '►懒惰之神♂', 'ridiculous', 'Mamang Daya', 'you_K']","['Puck', 'Broodmother', 'Timbersaw', 'Juggernaut', 'Lifestealer', 'Morphling', 'Razor']","['Clockwerk', 'Troll Warlord', 'Faceless Void', 'Phantom Lancer', 'Medusa', 'Ursa', 'Bloodseeker']","['Sven', 'Centaur Warrunner', 'Viper', 'Shadow Demon', 'Phoenix']","['Mirana', 'Invoker', 'Dragon Knight', 'Huskar', 'Ogre Magi']","<span class=""team__title-label"">Победа</span>",,29 : 22
1442,Vici Gaming vs Team Aster,1.81-2.02,1.07-7.50,-,10 Мая 12:05 2021,i-League 2021,Team Aster,"['Monet', 'White丶Album_白学家', 'Xxs', 'Borax', 'LaNm']",Vici Gaming,"['The last dark', 'Ori', 'old eLeVeN', 'Pyw', 'Dy']","['Elder Titan', 'Broodmother', 'Lina', 'Slardar', 'Centaur Warrunner', 'Death Prophet', 'Templar Assassin']","['Abaddon', 'Enchantress', 'Leshrac', 'Ursa', 'Juggernaut', 'Viper', 'Puck']","['Faceless Void', 'Storm Spirit', 'Legion Commander', 'Grimstroke', 'Nyx Assassin']","['Spectre', 'Shadow Fiend', 'Beastmaster', 'Clockwerk', 'Treant Protector']",,"<span class=""team__title-label"">Победа</span>",6 : 28
1443,Vici Gaming vs Team Aster,1.81-2.02,1.07-7.50,-,10 Мая 12:05 2021,i-League 2021,Team Aster,"['Monet', 'White丶Album_白学家', 'Xxs', 'Borax', 'LaNm']",Vici Gaming,"['The last dark', 'Ori', 'old eLeVeN', 'Pyw', 'Dy']","['Nyx Assassin', 'Clockwerk', 'Pangolier', 'Ursa', 'Ancient Apparition', 'Lina', 'Outworld Destroyer']","['Treant Protector', 'Leshrac', 'Magnus', 'Monkey King', 'Troll Warlord', 'Puck', 'Shadow Fiend']","['Morphling', 'Razor', 'Tidehunter', 'Lion', 'Abaddon']","['Juggernaut', 'Death Prophet', 'Broodmother', 'Grimstroke', 'Elder Titan']","<span class=""team__title-label"">Победа</span>",,10 : 2
1444,Vici Gaming vs Team Aster,1.81-2.02,1.07-7.50,-,10 Мая 12:05 2021,i-League 2021,Team Aster,"['Monet', 'White丶Album_白学家', 'Xxs', 'Borax', 'LaNm']",Vici Gaming,"['The last dark', 'Ori', 'old eLeVeN', 'Pyw', 'Dy']","['Nyx Assassin', 'Clockwerk', 'Templar Assassin', 'Ancient Apparition', 'Razor', 'Shadow Fiend', 'Void Spirit']","['Abaddon', 'Leshrac', 'Tidehunter', 'Magnus', 'Morphling', 'Necrophos', 'Timbersaw']","['Troll Warlord', 'Puck', 'Bristleback', 'Snapfire', 'Elder Titan']","['Spectre', 'Storm Spirit', 'Broodmother', 'Lion', 'Treant Protector']",,"<span class=""team__title-label"">Победа</span>",7 : 20
1445,Team MagMa vs CDEC Gaming,1.46-2.59,1.04-9.30,-,10 Мая 10:00 2021,Dota Pro Circuit 2021: Season 2 - China: Нижний дивизион,CDEC Gaming,"['once.', 'Blood', 'BEYOND', '毁灭企鹅', '起风了']",Team MagMa,"['wish safe health', 'Dust', 'Tzy', 'mianmian', 'Kazz']","['Puck', 'Doom', 'Timbersaw', 'Tusk', 'Queen of Pain', 'Tidehunter', 'Mars']","['Nyx Assassin', 'Broodmother', 'Razor', 'Faceless Void', 'Ancient Apparition', 'Arc Warden', 'Phantom Lancer']","['Morphling', 'Leshrac', 'Legion Commander', 'Snapfire', 'Treant Protector']","['Terrorblade', 'Lina', 'Death Prophet', 'Lion', 'Enchantress']",,"<span class=""team__title-label"">Победа</span>",14 : 15
1446,Team MagMa vs CDEC Gaming,1.46-2.59,1.04-9.30,-,10 Мая 10:00 2021,Dota Pro Circuit 2021: Season 2 - China: Нижний дивизион,Team MagMa,"['wish safe health', 'Dust', 'Tzy', 'mianmian', 'Kazz']",CDEC Gaming,"['once.', 'Blood', 'BEYOND', '毁灭企鹅', '起风了']","['Nyx Assassin', 'Broodmother', 'Faceless Void', 'Death Prophet', 'Ursa', 'Invoker', 'Tiny']","['Doom', 'Puck', 'Juggernaut', 'Magnus', 'Troll Warlord', 'Terrorblade', 'Lifestealer']","['Lone Druid', 'Lina', 'Legion Commander', 'Tusk', 'Enchantress']","['Sven', 'Dark Seer', 'Pugna', 'Earth Spirit', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,20 : 5
1447,Vici Gaming vs Elephant,1.82-2.01,1.72-2.05,-,10 Мая 09:10 2021,i-League 2021,Elephant,"['Eurus', 'Somnus`M', 'Yang', 'fy', 'RedPanda']",Vici Gaming,"['The last dark', 'Ori', 'old eLeVeN', 'Pyw', 'Dy']","['Nyx Assassin', 'Broodmother', 'Mars', 'Spectre', 'Doom', 'Lina', 'Puck']","['Leshrac', 'Snapfire', 'Juggernaut', 'Lion', 'Skywrath Mage', 'Huskar', 'Ember Spirit']","['Terrorblade', 'Ursa', 'Centaur Warrunner', 'Dazzle', 'Elder Titan']","['Faceless Void', 'Templar Assassin', 'Slardar', 'Dark Willow', 'Treant Protector']",,"<span class=""team__title-label"">Победа</span>",9 : 33
1448,Vici Gaming vs Elephant,1.82-2.01,1.72-2.05,-,10 Мая 09:10 2021,i-League 2021,Elephant,"['Eurus', 'Somnus`M', 'Yang', 'fy', 'RedPanda']",Vici Gaming,"['The last dark', 'Ori', 'old eLeVeN', 'Pyw', 'Dy']","['Clockwerk', 'Death Prophet', 'Disruptor', 'Tiny', 'Juggernaut', 'Puck', 'Outworld Destroyer']","['Treant Protector', 'Elder Titan', 'Monkey King', 'Magnus', 'Phantom Lancer', 'Storm Spirit', 'Ember Spirit']","['Troll Warlord', 'Beastmaster', 'Tidehunter', 'Winter Wyvern', 'Nyx Assassin']","['Ursa', 'Doom', 'Broodmother', 'Pangolier', 'Grimstroke']",,"<span class=""team__title-label"">Победа</span>",37 : 36
1449,Team Undying vs bumble bEE's,1.06-11.33,1.05-8.50,-,10 Мая 01:10 2021,Dota Pro Circuit 2021: Season 2 - North America: Верхний дивизион,bumble bEE's,"['Fear', '747', 'Monster', 'Moo', 'Zfreek']",Team Undying,"['Timado', 'bryle', 'SabeRLighT-', 'MoonMeander', 'DuBu']","['Warlock', 'Io', 'Lion', 'Lina', 'Hoodwink', 'Abaddon', 'Enchantress']","['Puck', 'Ancient Apparition', 'Juggernaut', 'Phantom Lancer', 'Lifestealer', 'Invoker', 'Storm Spirit']","['Spectre', 'Tiny', 'Necrophos', 'Timbersaw', 'Nyx Assassin']","['Luna', 'Morphling', 'Centaur Warrunner', 'Dark Willow', 'Witch Doctor']",,"<span class=""team__title-label"">Победа</span>",16 : 32
1450,Team Undying vs bumble bEE's,1.06-11.33,1.05-8.50,-,10 Мая 01:10 2021,Dota Pro Circuit 2021: Season 2 - North America: Верхний дивизион,bumble bEE's,"['Fear', '747', 'Monster', 'Moo', 'Zfreek']",Team Undying,"['Timado', 'bryle', 'SabeRLighT-', 'MoonMeander', 'DuBu']","['Nyx Assassin', 'Warlock', 'Storm Spirit', 'Morphling', 'Io', 'Templar Assassin', 'Broodmother']","['Puck', 'Centaur Warrunner', 'Troll Warlord', 'Phantom Lancer', 'Medusa', 'Terrorblade', 'Pangolier']","[""Nature's Prophet"", 'Invoker', 'Tidehunter', 'Clockwerk', 'Mirana']","['Wraith King', 'Void Spirit', 'Slardar', 'Snapfire', 'Enchantress']",,"<span class=""team__title-label"">Победа</span>",20 : 70
1451,Evil Geniuses vs simply TOOBASED,1.04-15.01,1.02-11.00,-,09 Мая 22:10 2021,Dota Pro Circuit 2021: Season 2 - North America: Верхний дивизион,Evil Geniuses,"['Arteezy', 'Abed', 'iceiceice', 'Cr1t-', 'Fly']",simply TOOBASED,"['terrace house', 'Boris', 'iAnnihilate', 'monkeys-forever', 'empyreaN']","['Nyx Assassin', 'Broodmother', 'Juggernaut', 'Troll Warlord', 'Luna', 'Viper', 'Death Prophet']","['Puck', 'Timbersaw', 'Leshrac', 'Storm Spirit', 'Razor', 'Invoker', 'Pangolier']","['Drow Ranger', 'Ember Spirit', 'Centaur Warrunner', 'Lina', 'Abaddon']","['Mirana', 'Medusa', 'Tiny', 'Tidehunter', 'Treant Protector']","<span class=""team__title-label"">Победа</span>",,19 : 4
1452,Evil Geniuses vs simply TOOBASED,1.04-15.01,1.02-11.00,-,09 Мая 22:10 2021,Dota Pro Circuit 2021: Season 2 - North America: Верхний дивизион,Evil Geniuses,"['Arteezy', 'Abed', 'iceiceice', 'Cr1t-', 'Fly']",simply TOOBASED,"['terrace house', 'Boris', 'iAnnihilate', 'monkeys-forever', 'empyreaN']","['Nyx Assassin', 'Broodmother', 'Juggernaut', 'Wraith King', 'Viper', 'Dark Seer', 'Batrider']","['Timbersaw', 'Earth Spirit', 'Tiny', 'Warlock', 'Dragon Knight', 'Storm Spirit', 'Drow Ranger']","[""Nature's Prophet"", 'Templar Assassin', 'Centaur Warrunner', 'Lion', 'Abaddon']","['Clockwerk', 'Faceless Void', 'Puck', 'Death Prophet', 'Snapfire']","<span class=""team__title-label"">Победа</span>",,27 : 13
1453,Virtus.pro vs EXTREMUM,1.05-9.61,1.08-7.00,-,09 Мая 19:00 2021,ESL One Eastern Europe Online Season 2: Верхний дивизион,EXTREMUM,"['Nefrit', 'mellojul', 'Shachlo', 'Chuvash', 'G']",Virtus.pro,"['Nightfall', 'gpk', 'DM', 'Save-', 'Kingslayer']","['Timbersaw', 'Ancient Apparition', 'Phantom Lancer', 'Puck', 'Storm Spirit', 'Anti-Mage', 'Shadow Fiend']","['Broodmother', 'Centaur Warrunner', 'Lion', 'Phoenix', 'Ursa', 'Void Spirit', 'Kunkka']","['Medusa', 'Axe', 'Legion Commander', 'Mirana', 'Bane']","['Abaddon', 'Invoker', 'Doom', 'Enchantress', 'Disruptor']",,"<span class=""team__title-label"">Победа</span>",3 : 25
1454,Virtus.pro vs EXTREMUM,1.05-9.61,1.08-7.00,-,09 Мая 19:00 2021,ESL One Eastern Europe Online Season 2: Верхний дивизион,Virtus.pro,"['Nightfall', 'gpk', 'DM', 'Save-', 'Kingslayer']",EXTREMUM,"['Nefrit', 'mellojul', 'Shachlo', 'Chuvash', 'G']","['Broodmother', 'Enchantress', 'Kunkka', 'Medusa', 'Bristleback', 'Grimstroke', 'Abaddon']","['Timbersaw', 'Ancient Apparition', 'Phantom Assassin', 'Lifestealer', 'Juggernaut', 'Puck', 'Queen of Pain']","['Faceless Void', 'Tiny', 'Magnus', 'Lion', 'Disruptor']","['Wraith King', 'Batrider', 'Centaur Warrunner', 'Dazzle', 'Lina']","<span class=""team__title-label"">Победа</span>",,26 : 28
1455,Team Unique vs Team Spirit,5.20-1.15,11.00-1.02,-,09 Мая 16:35 2021,ESL One Eastern Europe Online Season 2: Верхний дивизион,Team Spirit,"['death mosh', 'Yatoro', 'no sleep until lose', 'Collapse', 'Miposhka']",Team Unique,"['Palantimos', 'fn', 'Ghostik', 'Bignum', 'Slayer']","['Centaur Warrunner', 'Puck', 'Broodmother', 'Medusa', 'Lifestealer', 'Juggernaut', 'Razor']","['Mars', 'Enchantress', 'Wraith King', 'Sven', 'Phantom Assassin', 'Void Spirit', 'Queen of Pain']","['Mirana', 'Troll Warlord', 'Tiny', 'Tidehunter', 'Ancient Apparition']","['Luna', 'Storm Spirit', 'Axe', 'Elder Titan', 'Oracle']","<span class=""team__title-label"">Победа</span>",,20 : 8
1456,Team Unique vs Team Spirit,5.20-1.15,11.00-1.02,-,09 Мая 16:35 2021,ESL One Eastern Europe Online Season 2: Верхний дивизион,Team Spirit,"['death mosh', 'Yatoro', 'no sleep until lose', 'Collapse', 'Miposhka']",Team Unique,"['Palantimos', 'fn', 'Ghostik', 'Bignum', 'Slayer']","['Centaur Warrunner', 'Broodmother', 'Lifestealer', 'Wraith King', 'Juggernaut', 'Doom', 'Legion Commander']","['Mars', 'Sand King', 'Medusa', 'Troll Warlord', 'Tidehunter', 'Phantom Assassin', 'Drow Ranger']","['Phoenix', 'Morphling', 'Puck', 'Axe', 'Witch Doctor']","['Ursa', 'Tiny', 'Pangolier', 'Enchantress', 'Snapfire']","<span class=""team__title-label"">Победа</span>",,42 : 16
1457,Prosti Esli vs Trident Clan,1.16-4.87,1.33-3.15,-,09 Мая 13:00 2021,ESL One Eastern Europe Online Season 2: Нижний дивизион,Trident Clan,"['el Babito', 'road to top 1', 'xx[xn`e]tacion', 'Pikachu', 'antoha']",Prosti Esli,"['Daxak', 'Lorenof', '9pasha', 'velheor', 'eine']","[""Nature's Prophet"", 'Abaddon', 'Legion Commander', 'Phantom Lancer', 'Centaur Warrunner', 'Visage', 'Juggernaut']","['Io', 'Elder Titan', 'Grimstroke', 'Medusa', 'Bane', 'Viper', 'Beastmaster']","['Underlord', 'Wraith King', 'Earth Spirit', 'Puck', 'Oracle']","['Chaos Knight', 'Templar Assassin', 'Mars', 'Tiny', 'Ancient Apparition']",,"<span class=""team__title-label"">Победа</span>",25 : 32
1458,Prosti Esli vs Trident Clan,1.16-4.87,1.33-3.15,-,09 Мая 13:00 2021,ESL One Eastern Europe Online Season 2: Нижний дивизион,Trident Clan,"['road to top 1', 'el Babito', 'xx[xn`e]tacion', 'Pikachu', 'antoha']",Prosti Esli,"['Daxak', 'Lorenof', '9pasha', 'velheor', 'eine']","[""Nature's Prophet"", 'Abaddon', 'Legion Commander', 'Lina', 'Snapfire', 'Templar Assassin', 'Morphling']","['Io', 'Ancient Apparition', 'Lifestealer', 'Bane', 'Timbersaw', 'Tidehunter', 'Mars']","['Sven', 'Omniknight', 'Phoenix', 'Puck', 'Oracle']","['Wraith King', 'Ember Spirit', 'Brewmaster', 'Skywrath Mage', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,19 : 10
1459,Prosti Esli vs Trident Clan,1.16-4.87,1.33-3.15,-,09 Мая 13:00 2021,ESL One Eastern Europe Online Season 2: Нижний дивизион,Trident Clan,"['xx[xn`e]tacion', 'road to top 1', 'el Babito', 'Pikachu', 'antoha']",Prosti Esli,"['Daxak', 'Lorenof', '9pasha', 'velheor', 'eine']","[""Nature's Prophet"", 'Abaddon', 'Legion Commander', 'Medusa', 'Slardar', 'Templar Assassin', 'Morphling']","['Io', 'Puck', 'Mars', 'Timbersaw', 'Omniknight', 'Invoker', 'Storm Spirit']","['Lion', 'Sven', 'Tidehunter', 'Void Spirit', 'Ancient Apparition']","['Visage', 'Doom', 'Pangolier', 'Lina', 'Elder Titan']",,"<span class=""team__title-label"">Победа</span>",33 : 53
1460,Invictus Gaming vs Elephant,1.85-1.96,1.80-1.95,-,09 Мая 13:00 2021,Dota Pro Circuit 2021: Season 2 - China: Верхний дивизион,Elephant,"['Eurus', 'Somnus`M', 'Yang', 'fy', 'RedPanda']",Invictus Gaming,"['flyfly', 'Emo', 'JT-', 'Kaka', 'Oli']","['Nyx Assassin', 'Elder Titan', 'Phantom Lancer', 'Tidehunter', 'Lifestealer', 'Legion Commander', 'Axe']","['Broodmother', 'Mirana', 'Leshrac', 'Abaddon', 'Tiny', 'Puck', 'Dragon Knight']","['Juggernaut', 'Ember Spirit', 'Mars', 'Snapfire', 'Ancient Apparition']","['Morphling', 'Storm Spirit', 'Night Stalker', 'Lion', 'Enchantress']","<span class=""team__title-label"">Победа</span>",,32 : 16
1461,Invictus Gaming vs Elephant,1.85-1.96,1.80-1.95,-,09 Мая 13:00 2021,Dota Pro Circuit 2021: Season 2 - China: Верхний дивизион,Elephant,"['Eurus', 'Somnus`M', 'Yang', 'fy', 'RedPanda']",Invictus Gaming,"['flyfly', 'Emo', 'JT-', 'Kaka', 'Oli']","['Nyx Assassin', 'Elder Titan', 'Dark Seer', 'Legion Commander', 'Puck', 'Tidehunter', 'Centaur Warrunner']","['Broodmother', 'Snapfire', 'Morphling', 'Leshrac', 'Faceless Void', 'Spectre', 'Lifestealer']","['Ursa', 'Storm Spirit', 'Mars', 'Lion', 'Treant Protector']","['Juggernaut', 'Ember Spirit', 'Axe', 'Phoenix', 'Disruptor']","<span class=""team__title-label"">Победа</span>",,26 : 17
1462,Team MagMa vs Vici Gaming,4.94-1.19,6.25-1.10,-,09 Мая 11:08 2021,i-League 2021,Team MagMa,"['wish safe health', 'Dust', 'Tzy', 'mianmian', 'Kazz']",Vici Gaming,"['The last dark', 'Ori', 'old eLeVeN', 'Pyw', 'Dy']","['Nyx Assassin', 'Broodmother', 'Tiny', 'Lina', 'Legion Commander', 'Storm Spirit', 'Ember Spirit']","['Puck', 'Enchantress', 'Razor', 'Slardar', 'Ursa', 'Death Prophet', 'Viper']","['Gyrocopter', 'Windranger', 'Mars', 'Snapfire', 'Io']","['Lifestealer', 'Leshrac', 'Timbersaw', 'Earth Spirit', 'Elder Titan']",,"<span class=""team__title-label"">Победа</span>",18 : 23
1463,Team MagMa vs Vici Gaming,4.94-1.19,6.25-1.10,-,09 Мая 11:08 2021,i-League 2021,Team MagMa,"['wish safe health', 'Dust', 'Tzy', 'mianmian', 'Kazz']",Vici Gaming,"['The last dark', 'Ori', 'old eLeVeN', 'Pyw', 'Dy']","['Nyx Assassin', 'Broodmother', 'Lifestealer', 'Dark Seer', 'Timbersaw', 'Invoker', 'Shadow Fiend']","['Puck', 'Enchantress', 'Lone Druid', 'Ursa', 'Terrorblade', 'Viper', 'Leshrac']","['Wraith King', 'Magnus', 'Legion Commander', 'Skywrath Mage', 'Elder Titan']","['Faceless Void', 'Lina', 'Centaur Warrunner', 'Phoenix', 'Treant Protector']",,"<span class=""team__title-label"">Победа</span>",26 : 35
1464,Team Aster vs Team MagMa,1.09-8.17,3.55-1.27,-,09 Мая 09:04 2021,i-League 2021,Team Aster,"['Monet', 'White丶Album_白学家', 'Xxs', 'Borax', 'LaNm']",Team MagMa,"['wish safe health', 'Dust', 'Tzy', 'mianmian', 'Kazz']","['Enchantress', 'Elder Titan', 'Morphling', 'Timbersaw', 'Winter Wyvern', 'Outworld Destroyer', 'Death Prophet']","['Nyx Assassin', 'Broodmother', 'Phantom Lancer', 'Arc Warden', 'Dark Seer', 'Ursa', 'Faceless Void']","['Lifestealer', 'Razor', 'Magnus', 'Dazzle', 'Ogre Magi']","['Terrorblade', 'Lina', 'Mars', 'Tusk', 'Abaddon']",,"<span class=""team__title-label"">Победа</span>",14 : 25
1465,Team Aster vs Team MagMa,1.09-8.17,3.55-1.27,-,09 Мая 09:04 2021,i-League 2021,Team Aster,"['Monet', 'White丶Album_白学家', 'Xxs', 'Borax', 'LaNm']",Team MagMa,"['wish safe health', 'Dust', 'Tzy', 'mianmian', 'Kazz']","['Tusk', 'Elder Titan', 'Ursa', 'Faceless Void', 'Sven', 'Leshrac', 'Lifestealer']","['Nyx Assassin', 'Broodmother', 'Templar Assassin', 'Tiny', 'Dragon Knight', 'Death Prophet', 'Razor']","['Juggernaut', 'Shadow Fiend', 'Dark Seer', 'Clockwerk', 'Disruptor']","['Lone Druid', 'Puck', 'Legion Commander', 'Snapfire', 'Enchantress']",,"<span class=""team__title-label"">Победа</span>",3 : 22
1466,LBZS vs Phoenix Gaming,2.28-1.58,1.95-1.80,-,09 Мая 07:10 2021,Dota Pro Circuit 2021: Season 2 - China: Нижний дивизион,Phoenix Gaming,"['shiro', '一', 'dolem', 'plAnet', 'Zzq']",LBZS,"['lrving', 'Wishing', 'ex', 'CatYou', 'xiaofu']","['Grimstroke', 'Puck', 'Troll Warlord', 'Magnus', 'Leshrac', 'Tiny', 'Storm Spirit']","['Dragon Knight', 'Lion', 'Morphling', 'Doom', 'Razor', 'Lina', 'Ember Spirit']","['Ursa', 'Queen of Pain', 'Broodmother', 'Dark Willow', 'Enchantress']","['Mars', 'Phantom Lancer', 'Death Prophet', 'Tusk', 'Ancient Apparition']",,"<span class=""team__title-label"">Победа</span>",33 : 31
1467,LBZS vs Phoenix Gaming,2.28-1.58,1.95-1.80,-,09 Мая 07:10 2021,Dota Pro Circuit 2021: Season 2 - China: Нижний дивизион,LBZS,"['lrving', 'Wishing', 'ex', 'CatYou', 'xiaofu']",Phoenix Gaming,"['shiro', '一', 'dolem', 'plAnet', 'Zzq']","['Dragon Knight', 'Puck', 'Morphling', 'Dark Seer', 'Phantom Lancer', 'Queen of Pain', 'Invoker']","['Broodmother', 'Snapfire', 'Earth Spirit', 'Juggernaut', 'Medusa', 'Faceless Void', 'Ursa']","['Mars', 'Slark', 'Death Prophet', 'Tusk', 'Grimstroke']","['Terrorblade', 'Tiny', 'Beastmaster', 'Phoenix', 'Clockwerk']",,"<span class=""team__title-label"">Победа</span>",23 : 33
1468,LBZS vs Phoenix Gaming,2.28-1.58,1.95-1.80,-,09 Мая 07:10 2021,Dota Pro Circuit 2021: Season 2 - China: Нижний дивизион,LBZS,"['lrving', 'Wishing', 'ex', 'CatYou', 'xiaofu']",Phoenix Gaming,"['shiro', '一', 'dolem', 'plAnet', 'Zzq']","['Dragon Knight', 'Puck', 'Morphling', 'Troll Warlord', 'Timbersaw', 'Spectre', 'Phantom Assassin']","['Broodmother', 'Mars', 'Tusk', 'Juggernaut', 'Phantom Lancer', 'Faceless Void', 'Anti-Mage']","['Legion Commander', 'Doom', 'Razor', 'Lion', 'Snapfire']","['Ursa', 'Tiny', 'Dark Seer', 'Phoenix', 'Clockwerk']","<span class=""team__title-label"">Победа</span>",,41 : 24
1469,Infamous Gaming vs NoPing e-sports,2.32-1.56,12.60-1.01,-,09 Мая 01:06 2021,OGA DPC South America Regional League Season 2: Верхний Дивизион,Infamous Gaming,"['Papita', 'pakazs', 'Kxy', 'Michael', 'Accel']",NoPing e-sports,"['hFn', 'DarkMago', 'Oscar', 'Matthew', 'Panda']","['Timbersaw', 'Viper', 'Medusa', 'Luna', 'Ursa', 'Monkey King', 'Wraith King']","['Invoker', 'Puck', 'Bloodseeker', 'Juggernaut', 'Troll Warlord', 'Queen of Pain', 'Kunkka']","['Axe', 'Spectre', 'Lina', 'Earth Spirit', 'Gyrocopter']","['Templar Assassin', 'Mars', 'Necrophos', 'Nyx Assassin', 'Winter Wyvern']",,"<span class=""team__title-label"">Победа</span>",26 : 43
1470,Infamous Gaming vs NoPing e-sports,2.32-1.56,12.60-1.01,-,09 Мая 01:06 2021,OGA DPC South America Regional League Season 2: Верхний Дивизион,NoPing e-sports,"['hFn', 'DarkMago', 'Oscar', 'Matthew', 'Panda']",Infamous Gaming,"['Papita', 'pakazs', 'Kxy', 'Michael', 'Accel']","['Invoker', 'Puck', 'Spectre', 'Bloodseeker', 'Juggernaut', 'Razor', 'Axe']","['Viper', 'Timbersaw', 'Templar Assassin', 'Batrider', 'Luna', 'Hoodwink', 'Nyx Assassin']","['Medusa', 'Tiny', 'Tidehunter', 'Skywrath Mage', 'Winter Wyvern']","['Mars', 'Anti-Mage', 'Ember Spirit', 'Rubick', 'Snapfire']","<span class=""team__title-label"">Победа</span>",,31 : 14
1471,Team Secret vs OG,1.43-2.85,7.00-1.08,-,08 Мая 22:26 2021,DreamLeague Season 15 DPC Western Europe Верхний дивизион,Team Secret,"['MATUMBAMAN', 'Nisha', 'zai', 'YapzOr', 'Puppey']",OG,"['ana', 'Topson', 'Ceb', 'Saksa', 'N0tail']","['Magnus', 'Enchantress', 'Underlord', 'Slardar', 'Dragon Knight', 'Lifestealer', 'Troll Warlord']","['Centaur Warrunner', 'Puck', 'Winter Wyvern', 'Void Spirit', 'Tiny', 'Storm Spirit', 'Doom']","['Bloodseeker', 'Ember Spirit', 'Mars', 'Mirana', 'Grimstroke']","['Juggernaut', 'Drow Ranger', 'Dark Seer', 'Clockwerk', 'Brewmaster']",,"<span class=""team__title-label"">Победа</span>",48 : 49
1472,Team Secret vs OG,1.43-2.85,7.00-1.08,-,08 Мая 22:26 2021,DreamLeague Season 15 DPC Western Europe Верхний дивизион,Team Secret,"['MATUMBAMAN', 'Nisha', 'zai', 'YapzOr', 'Puppey']",OG,"['ana', 'Topson', 'Ceb', 'Saksa', 'N0tail']","['Magnus', 'Grimstroke', 'Gyrocopter', 'Puck', 'Leshrac', 'Lina', 'Huskar']","['Centaur Warrunner', 'Ancient Apparition', 'Bloodseeker', 'Drow Ranger', 'Tiny', 'Necrophos', 'Dragon Knight']","['Slark', 'Zeus', 'Mars', 'Phoenix', 'Warlock']","['Phantom Lancer', 'Snapfire', 'Alchemist', 'Lion', 'Dazzle']",,"<span class=""team__title-label"">Победа</span>",28 : 37
1473,Omega Gaming vs BINOMISTAS,2.12-1.68,8.50-1.05,-,08 Мая 19:07 2021,OGA DPC South America Regional League Season 2: Нижний Дивизион,BINOMISTAS,"['Benny', 'mini', 'Sexyfat', 'hane^j1', 'Nuages']",Omega Gaming,"['lisa', 'M a r i k a t e', '.', 'mingatte', 'thugger']","['Leshrac', 'Timbersaw', 'Bristleback', 'Phantom Lancer', 'Wraith King', 'Faceless Void', 'Medusa']","['Broodmother', 'Phoenix', 'Elder Titan', 'Juggernaut', 'Troll Warlord', 'Puck', 'Kunkka']","['Luna', 'Bloodseeker', 'Mars', 'Snapfire', 'Treant Protector']","['Centaur Warrunner', 'Invoker', 'Nyx Assassin', 'Gyrocopter', 'Witch Doctor']","<span class=""team__title-label"">Победа</span>",,48 : 19
1474,Omega Gaming vs BINOMISTAS,2.12-1.68,8.50-1.05,-,08 Мая 19:07 2021,OGA DPC South America Regional League Season 2: Нижний Дивизион,Omega Gaming,"['M a r i k a t e', 'lisa', '.', 'mingatte', 'thugger']",BINOMISTAS,"['Benny', 'mini', 'hane^j1', 'Sexyfat', 'Nuages']","['Centaur Warrunner', 'Broodmother', 'Ember Spirit', 'Treant Protector', 'Troll Warlord', 'Kunkka', 'Viper']","['Leshrac', 'Invoker', 'Oracle', 'Juggernaut', 'Bristleback', 'Anti-Mage', 'Lina']","['Sand King', 'Timbersaw', 'Tusk', 'Bloodseeker', 'Snapfire']","['Wraith King', 'Tiny', 'Nyx Assassin', 'Dark Seer', 'Disruptor']",,"<span class=""team__title-label"">Победа</span>",20 : 47
